"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
23/12/20;"JU42";"Yecla";"Las Moratillas";8,33;17,54;1,4;81,74;99,8;48,09;0;116,84;1,2;5,06;303,02;1,11
23/12/20;"JU52";"Yecla";"Pinillos";8,31;17,76;0,11;75,37;95,75;41,07;0;107,82;0,92;6,08;307,48;1,05
23/12/20;"JU62";"Jumilla";"Miraflores";9,34;18,2;2,07;78,79;98,27;46,86;0;114,01;0,68;4,29;349,6;0,87
23/12/20;"JU71";"Jumilla";"Las Encebras";10,74;19,42;3,09;71,41;92,88;40,26;0;112,65;1,77;8,66;348,08;1,65
23/12/20;"JU81";"Jumilla";"Roman";10,03;19,44;3,21;73,54;89,57;46,88;0;110,79;0,52;2,86;268,48;0,82
23/12/20;"LO11";"Lorca";"Purias";10,44;19,11;4,53;80,14;94,3;51,13;0;104,51;1,13;5,03;147,78;1,19
23/12/20;"LO21";"Lorca";"Pozohiguera";10,72;17,47;6,03;82,44;97,5;55,38;0;107,56;1,77;5,36;90,97;1,31
23/12/20;"LO31";"Aguilas";"La Pilica";12,84;17,04;9,3;80,54;90,4;65,43;0;104,07;0,71;2,72;312,73;0,87
23/12/20;"LO41";"Lorca";"La Paca";9,5;19,12;3,99;78,05;93,2;46,39;0;111,51;1,35;4,17;48,16;1,37
23/12/20;"LO51";"Aguilas";"Tebar";12,1;16,9;8,38;73,99;87,22;54,77;0;120,59;1,1;5,02;84,84;1,1
23/12/20;"LO61";"Puerto Lumbreras";"El Esparragal";9,54;18,29;3,65;76,57;91,48;44,2;0;119,18;0,94;5,14;219,87;1,12
23/12/20;"ML12";"Mula";"Yechar";10,55;21,1;3,7;76,33;92,5;38,2;0;;0,45;1,6;;0,84
23/12/20;"ML21";"Mula";"Mula";11,57;19,89;5,64;69,95;87,05;44,66;0;122,12;1,2;5,98;253,06;1,33
23/12/20;"MO12";"Torres de Cotillas";"Pilica";12,11;19,6;6,58;79,02;98,1;50,95;0;115,65;0,85;3,79;221,56;1,02
23/12/20;"MO22";"Molina Segura";"Campotejar";12,37;19,39;6,93;67,95;89,92;44,47;0;111,87;1,59;6,49;326,46;1,51
23/12/20;"MO31";"Molina Segura";"El Llano";10,05;20,19;3,3;84,59;99,9;46,17;0;111,14;0,28;2,55;144,86;0,66
23/12/20;"MO41";"Abanilla";"La Jaira";12,15;19,19;6,58;71,5;89,67;47;0,1;108,55;0,93;5,19;282,03;1,09
23/12/20;"MO51";"Fortuna";"Charco Taray";12,43;19,77;7,56;77,3;98,7;50,89;0,2;104,46;1,13;4;302,01;1,17
23/12/20;"MO62";"Ojós";"Loma del Aire";13,21;19,7;7,54;76,08;99,9;51,59;0,2;117,33;1,78;12,41;261,25;1,43
23/12/20;"MU21";"Beniel";"Los Alamos";11,31;20,38;4,19;81,4;96,5;48,75;0;114,95;0,72;3,25;230,97;0,98
23/12/20;"MU31";"Murcia";"La Vereda";11,46;20,47;5,68;81,64;96,43;46,5;0;101,82;0,68;4,31;225,18;0,99
23/12/20;"MU52";"Murcia";"Cabezo Plata";12,69;20,44;6,77;76,08;95,97;46,12;0;116,19;0,58;4,76;248,98;0,91
23/12/20;"MU62";"Murcia";"La Alberca";11,52;21,32;5,55;73,21;89,9;38,54;0;110,54;0,28;2,06;212,89;0,7
23/12/20;"TP22";"San Javier";"Santiago de la Ribera";11,44;19,06;5,29;77,46;91;48,33;0;112,48;0,83;4,61;257,14;1,03
23/12/20;"TP42";"Torre Pacheco";"Torre Blanca";11,66;20,07;5,74;82,19;94,52;52,94;0;113,4;1,36;5,98;257,71;1,31
23/12/20;"TP52";"San Javier";"El Mirador";11,36;19,33;5,55;77,63;95,08;43,27;0;119,33;0,93;4,23;285,79;1,13
23/12/20;"TP73";"Torre Pacheco";"Los Infiernos";11,22;19,44;5,66;77,32;91,33;43,74;0;120,55;1,37;5,59;266,35;1,42
23/12/20;"TP91";"Torre Pacheco";"Torre Pacheco";11,73;19,8;6,47;52,38;99,9;0,16;0;116,96;0,84;4,61;271,51;1,34
24/12/20;"AL31";"Totana";"Lebor";10,68;18,1;5,99;73,62;92,4;42,1;0;93,18;1,36;3,71;260,06;1,38
24/12/20;"AL41";"Alhama";"La Calavera";10,97;19,01;4,94;69,71;85,65;33,01;0;116,18;1,36;6,59;282,3;1,55
24/12/20;"AL52";"Librilla";"Los Palomos";13,27;19,2;8,52;66,19;90,9;38,48;0;118,53;0,96;5,11;255,66;1,19
24/12/20;"AL62";"Mazarrón";"Cañada Gallego";11,33;17,44;7,45;79,44;90,18;48,61;0;118,16;0,79;5,68;341,73;0,98
24/12/20;"AL91";"Mazarrón";"Leiva";11,53;19,47;6,01;79,95;96,8;38,92;0,2;118,6;0,89;4,61;257,87;1,15
24/12/20;"CA12";"Cartagena";"La Palma";12,19;19,32;7,73;77,73;90,33;48,04;0;110,74;0,77;4,61;240,78;1,03
24/12/20;"CA21";"Murcia";"Corvera";13,77;18,03;10,39;61,46;88,1;40,47;0;106,68;1,51;7,27;320,06;1,48
24/12/20;"CA42";"Fuente Alamo";"Balsapintada";11,33;20,13;5,49;84,85;99,9;39,03;0,2;108,3;0,63;2,53;260,11;0,98
24/12/20;"CA52";"Cartagena";"La Aljorra";12,31;19,78;7,23;78,9;94,2;45,08;0;102,76;1,23;4,1;229,87;1,34
24/12/20;"CA73";"Cartagena";"Los Belones";14,06;18,82;10,4;77,31;94,08;49,78;0;111,84;0,69;3,63;253,87;0,97
24/12/20;"CA91";"Fuente Alamo";"Campillo Abajo";11,5;18,77;6,96;72,78;89,32;37,53;0;117,7;0,36;3,08;241,37;0,75
24/12/20;"CI22";"Blanca";"Estación de Blanca";12,85;18,17;9,41;58,72;79,93;38,3;0;117,26;1,26;5,51;314,44;1,38
24/12/20;"CI32";"Ulea";"Estación Ulea";11,99;18,43;7,44;70,98;90,1;43,16;0;119,15;2,39;6,45;325,22;1,86
24/12/20;"CI42";"Cieza";"La Carrichosa";10,62;18,79;3,88;75,12;96,48;42,74;0;118,51;0,41;3,45;280,5;0,72
24/12/20;"CI52";"Calasparra";"Rotas";9,18;18,05;1,38;74,06;91,5;40,61;0;115,83;0,31;3,16;355,94;0,63
24/12/20;"CI71";"Calasparra";"Llano de las olivericas";10,66;18,04;4,67;74,02;92,65;45,02;0;102,19;0,9;4,8;277,86;1,04
24/12/20;"CR12";"Caravaca";"Barranda";5,83;12,89;0,69;74,54;91,23;43,11;0;113,94;1,14;5,14;244,19;1,01
24/12/20;"CR32";"Cehegin";"El Chaparral";6,91;16,42;0,01;79,16;96,68;42,98;0,1;116,25;0,56;4,8;236,07;0,78
24/12/20;"CR42";"Moratalla";"Venta Ulea";9,8;16,57;4,51;77,51;97,3;48,73;0,2;121,29;1,39;4,59;197,64;1,17
24/12/20;"CR52";"Cehegin";"La Torrecica";8,83;16,12;3,63;73,83;93,63;42,29;0;111,34;0,46;4,78;168,31;0,73
24/12/20;"CR61";"Moratalla";"Casas del Rey";7,17;10,89;4,4;72,23;96,92;52,67;0;125,14;1,49;10,88;309,77;0,95
24/12/20;"JU12";"Jumilla";"Cañada del Judio";11,03;16,96;6,15;66,99;81,8;40,78;0;107,62;1,28;7,64;2,69;1,29
24/12/20;"JU42";"Yecla";"Las Moratillas";8,37;14,21;3,85;81,86;97,9;53,62;0,1;91,52;0,88;4,81;331;0,82
24/12/20;"JU52";"Yecla";"Pinillos";8,22;14,31;3;74,99;93,6;49,13;0;88,24;0,92;5,98;343,86;0,89
24/12/20;"JU62";"Jumilla";"Miraflores";9,07;14,9;3,42;76,85;93,6;53,53;0;99,11;0,8;4,7;336,49;0,82
24/12/20;"JU71";"Jumilla";"Las Encebras";10,85;16,27;5,97;66,82;82,35;45,71;0;109,69;1,53;7,03;32,05;1,32
24/12/20;"JU81";"Jumilla";"Roman";10,3;17,11;5,92;66,99;83,23;41,55;0;106,44;0,85;4,43;308,55;1,03
24/12/20;"LO11";"Lorca";"Purias";11,59;18,5;6,94;69,45;86,3;43,44;0;104,14;1,25;3,93;104,28;1,35
24/12/20;"LO21";"Lorca";"Pozohiguera";11,21;17,38;7,78;76,71;93,2;46,1;0;106,48;1,79;5,62;65,5;1,5
24/12/20;"LO31";"Aguilas";"La Pilica";13,05;18,34;9,36;77,82;91,4;53,89;0;103,46;0,57;2,3;328,47;0,88
24/12/20;"LO41";"Lorca";"La Paca";8,67;15,58;3,95;72,24;88,7;42,68;0;112,21;1,26;4,1;30,62;1,2
24/12/20;"LO51";"Aguilas";"Tebar";13,07;17,46;10,21;66,41;87,55;44,27;0;119,24;1,39;4,88;28,43;1,37
24/12/20;"LO61";"Puerto Lumbreras";"El Esparragal";10,04;18,16;4,54;70,4;87,65;35,67;0;117,62;0,8;4,02;196,12;1,09
24/12/20;"ML12";"Mula";"Yechar";12,55;19,1;7,9;64,42;90,7;33,3;0;;1,28;4,6;;1,43
24/12/20;"ML21";"Mula";"Mula";11,44;17,71;7,69;64,08;80,21;37,37;0;127,12;1,8;5,71;274,88;1,71
24/12/20;"MO12";"Torres de Cotillas";"Pilica";13,72;18,4;11,09;66,21;91,5;42,62;0;122,97;1,92;6,13;298,58;1,64
24/12/20;"MO22";"Molina Segura";"Campotejar";13,23;18,66;8,61;60,45;87,82;36,36;0;116,05;2,13;6,27;336,67;1,89
24/12/20;"MO31";"Molina Segura";"El Llano";11,39;19,83;4,28;78,97;99,9;37,54;0;115,76;0,48;5,39;349,98;0,82
24/12/20;"MO41";"Abanilla";"La Jaira";12,24;18,86;7,38;66,53;86;37,47;0;109,89;1,09;5,19;298,76;1,28
24/12/20;"MO51";"Fortuna";"Charco Taray";13,42;19,5;10,12;66,87;88,9;39,9;0;107,76;1,52;4,4;321,31;1,56
24/12/20;"MO62";"Ojós";"Loma del Aire";14,46;18,25;11,47;61,18;93,27;43,09;0;117,93;1,67;12,58;327,12;1,47
24/12/20;"MU21";"Beniel";"Los Alamos";13,23;20,39;8,7;72,87;93,6;40,88;0;118,34;0,83;4,59;282,99;1,12
24/12/20;"MU31";"Murcia";"La Vereda";13,62;19,03;9,44;65,94;94,42;39,15;0;104,36;0,83;5,21;223,09;1,09
24/12/20;"MU52";"Murcia";"Cabezo Plata";14,36;20,01;10,01;64,28;93,83;38,14;0;118,08;1,12;6,33;256,48;1,32
24/12/20;"MU62";"Murcia";"La Alberca";13,34;20,44;8,49;61,56;78,36;31,7;0;113,86;0,56;3,35;221,37;0,97
24/12/20;"TP22";"San Javier";"Santiago de la Ribera";12,11;20,63;6,2;73,43;90;30,54;0;110,27;0,72;4,17;278,7;1,13
24/12/20;"TP42";"Torre Pacheco";"Torre Blanca";12,26;20,27;6,29;78,02;93,95;37,58;0;111,2;1,35;5,88;287,25;1,52
24/12/20;"TP52";"San Javier";"El Mirador";13,64;19,66;7,5;64,74;94,03;32,03;0;116,4;1,22;5,74;307,38;1,42
24/12/20;"TP73";"Torre Pacheco";"Los Infiernos";12,76;19,01;8,66;67,03;91,6;33,98;0;116,62;1,72;6,27;283,82;1,73
24/12/20;"TP91";"Torre Pacheco";"Torre Pacheco";12,06;20,13;7,9;77,34;99,9;10,4;0;104,86;0,79;3,92;280,24;1,29
25/12/20;"AL31";"Totana";"Lebor";8,69;15,5;3,46;62,65;95,9;29,51;0;71,04;1,39;6,03;308,17;1,43
25/12/20;"AL41";"Alhama";"La Calavera";9,58;14,76;4,56;52,35;86,1;25,03;0;90,11;3,07;10,72;2,78;2,33
25/12/20;"AL52";"Librilla";"Los Palomos";10,88;14,56;6,1;56,78;91,9;29,3;0;91,5;1,43;7,27;355,62;1,36
25/12/20;"AL62";"Mazarrón";"Cañada Gallego";12,21;16,17;8,1;53,16;86,73;24,57;0;87,72;2,87;13,13;347,77;2,36
25/12/20;"AL91";"Mazarrón";"Leiva";11,24;16,13;7,03;58,71;95,88;26,36;0;86,81;2,18;9,86;337,46;1,9
25/12/20;"CA12";"Cartagena";"La Palma";10,77;16,3;4,17;57,77;90,37;20,78;0,2;70,06;1,55;8,43;322,76;1,7
25/12/20;"CA21";"Murcia";"Corvera";10,8;14,06;6,25;55,06;94,1;22,09;0;78,11;4,06;13,11;336,55;2,55
25/12/20;"CA42";"Fuente Alamo";"Balsapintada";10,38;15,57;6,63;61,12;99,9;27,39;0;77,35;1,56;7,43;315,83;1,5
25/12/20;"CA52";"Cartagena";"La Aljorra";11,09;15,35;6,26;60,99;96,5;25,03;0;69,21;2,5;8,99;318,32;2,02
25/12/20;"CA73";"Cartagena";"Los Belones";12,24;15,49;7,86;59,26;94,82;20,28;0;60,97;2,14;8,02;345,91;1,95
25/12/20;"CA91";"Fuente Alamo";"Campillo Abajo";10,41;14,63;6,07;55,33;89,53;19,4;0;70,22;0,57;4,94;304,02;0,93
25/12/20;"CI22";"Blanca";"Estación de Blanca";10,27;13,58;4,29;45,32;80,48;15,86;0;109,58;1,29;6,21;315,38;1,33
25/12/20;"CI32";"Ulea";"Estación Ulea";10,05;14,1;4,12;52,3;92;17,59;0;106,09;2,88;8,88;322,16;2,18
25/12/20;"CI42";"Cieza";"La Carrichosa";9,26;13,14;4,45;56,55;96,52;32,93;0;110,97;1,15;7,27;319,81;1,04
25/12/20;"CI52";"Calasparra";"Rotas";8,54;13,02;4,01;58,05;86,98;28,26;0;108,95;1,77;8,7;347,06;1,46
25/12/20;"CI71";"Calasparra";"Llano de las olivericas";9,5;12,78;3,2;55,27;88,12;29,14;0;96,22;2,1;9,35;324,93;1,57
25/12/20;"CR12";"Caravaca";"Barranda";4,19;9,45;-0,51;63,1;89,53;29,96;0;90,71;1,74;6,47;294,55;1,27
25/12/20;"CR32";"Cehegin";"El Chaparral";6,23;11,79;-0,46;65,71;91,05;35,24;0;97,97;1,28;8,33;292,99;1,09
25/12/20;"CR42";"Moratalla";"Venta Ulea";8,09;12,1;3,5;63,47;90,5;35,93;0;106,41;2,42;8,13;328,72;1,55
25/12/20;"CR52";"Cehegin";"La Torrecica";7,47;11,71;2,05;58,24;81,55;31,89;0;96,47;1,02;6,8;9,03;1,02
25/12/20;"CR61";"Moratalla";"Casas del Rey";3,98;7,1;-0,91;60,4;87,53;33,35;0;108,28;1,68;8,92;333,63;1,08
25/12/20;"JU12";"Jumilla";"Cañada del Judio";8,41;11,83;1,57;50,59;86,95;24,46;0;109,37;2,44;10,19;349,05;1,7
25/12/20;"JU42";"Yecla";"Las Moratillas";6,08;9,65;-0,49;58,34;93,1;24,26;0;116,45;2,17;6,55;325,33;1,39
25/12/20;"JU52";"Yecla";"Pinillos";6,02;10,26;0,22;52,11;89,05;19,48;0;108,39;1,99;10,19;346,96;1,48
25/12/20;"JU62";"Jumilla";"Miraflores";7,21;10,51;1,28;54,31;88;27,52;0;112,58;1,78;9,37;350,18;1,29
25/12/20;"JU71";"Jumilla";"Las Encebras";8,23;11,96;1,17;50,51;86,97;18,33;0;111,62;3,02;9,53;1,82;2,05
25/12/20;"JU81";"Jumilla";"Roman";8,56;12,34;3,59;48,68;85,77;19,52;0;108,21;1,46;8,62;343,23;1,35
25/12/20;"LO11";"Lorca";"Purias";9,17;15,11;5,66;63,14;94,9;35,85;0;67,68;1,58;7,27;47,04;1,43
25/12/20;"LO21";"Lorca";"Pozohiguera";9,19;14,37;6,29;66,73;99,9;30,75;0;82,19;3,19;10,59;24,89;2,06
25/12/20;"LO31";"Aguilas";"La Pilica";12,62;17,02;8,96;57,76;84,4;21,63;0;64,53;1,1;7,4;345,06;1,47
25/12/20;"LO41";"Lorca";"La Paca";6,57;10,83;0,78;63,98;87,7;42,06;0;84,75;1,96;7,35;17,38;1,28
25/12/20;"LO51";"Aguilas";"Tebar";11,19;15,34;7,55;53;81,57;23,52;0;75,97;3,31;17,5;30,15;2,6
25/12/20;"LO61";"Puerto Lumbreras";"El Esparragal";8,63;15,07;4,09;56,48;89,4;24,23;0;90,69;2,15;9,7;329,54;1,94
25/12/20;"ML12";"Mula";"Yechar";9,95;13,6;4,4;52,45;91,2;27;0;;1,87;6,9;;1,53
25/12/20;"ML21";"Mula";"Mula";9,69;12,74;4,58;51,1;78,77;26,38;0;102,79;2,66;9,55;301,3;1,95
25/12/20;"MO12";"Torres de Cotillas";"Pilica";11,27;14,2;6,72;52,88;90,2;24,48;0;97,7;3,17;10,76;320,48;2,2
25/12/20;"MO22";"Molina Segura";"Campotejar";10,96;14,36;5,48;45,16;86,27;14,45;0;98,64;3,03;10,04;328,55;2,41
25/12/20;"MO31";"Molina Segura";"El Llano";11,17;15,34;7,15;54,06;99,98;20,68;0;93,21;1,42;9,02;334,68;1,43
25/12/20;"MO41";"Abanilla";"La Jaira";10,17;14,93;5,77;48,47;84,9;19,18;0;91,81;1,61;9,11;331,44;1,65
25/12/20;"MO51";"Fortuna";"Charco Taray";10,96;15,3;5,79;50,84;91;17,75;0;90,54;1,37;5,76;323,78;1,48
25/12/20;"MO62";"Ojós";"Loma del Aire";11,55;13,41;7,28;49,53;92,02;20,46;1,2;100,13;2,5;13,29;307;1,88
25/12/20;"MU21";"Beniel";"Los Alamos";11,53;16,83;6,1;56,16;94,9;19,96;0;97,7;0,85;4,9;297,71;1,13
25/12/20;"MU31";"Murcia";"La Vereda";11,18;14,97;5,84;56,83;92,2;31,65;0;86,37;1,26;7,49;263,49;1,26
25/12/20;"MU52";"Murcia";"Cabezo Plata";11,47;16,06;6,26;52,28;92,27;17,71;0;95,96;1,66;7,72;296,09;1,71
25/12/20;"MU62";"Murcia";"La Alberca";11,59;16,39;5,52;47,99;84,08;24,63;0;94,38;0,69;6,35;261,94;0,99
25/12/20;"TP22";"San Javier";"Santiago de la Ribera";11,81;16,93;6,46;54,26;88,82;21,01;0;82,17;0,99;5,61;336,11;1,31
25/12/20;"TP42";"Torre Pacheco";"Torre Blanca";12,19;16,5;4,94;56,49;93,18;21,97;0;68,19;2,28;10,49;330,28;2,07
25/12/20;"TP52";"San Javier";"El Mirador";11,25;15,62;5,39;54,53;94,4;19,3;0;74;1,42;7,41;345,24;1,54
25/12/20;"TP73";"Torre Pacheco";"Los Infiernos";11,15;15,45;5,96;53,07;92,2;16,99;0;76,09;2,6;9,7;339,69;2,27
25/12/20;"TP91";"Torre Pacheco";"Torre Pacheco";10,92;15,72;4,98;33,19;87,42;0,17;0;72,72;1,24;7,94;335,78;1,68
26/12/20;"AL31";"Totana";"Lebor";5,45;12,03;0,01;44,54;65,93;25,41;0;110,52;1,62;6,33;223,49;1,53
26/12/20;"AL41";"Alhama";"La Calavera";6,64;12,28;1;34,63;57,7;22,25;0;129,59;3,75;11;10,8;2,67
26/12/20;"AL52";"Librilla";"Los Palomos";5,79;12,09;0,74;44,77;69,43;28,12;0;127,2;1,34;6,65;253,38;1,28
26/12/20;"AL62";"Mazarrón";"Cañada Gallego";7,43;12,43;2,56;35,6;61,3;23,23;0;133,79;2,21;9,41;341,48;1,92
26/12/20;"AL91";"Mazarrón";"Leiva";6,56;13,1;0,82;38,28;65,16;19,69;0;129,9;2,08;8,86;321,53;1,93
26/12/20;"CA12";"Cartagena";"La Palma";7,44;13,3;4,12;38,12;55,68;18,22;0;128,55;2,09;10,19;305,26;2,09
26/12/20;"CA21";"Murcia";"Corvera";6,57;11,33;4,21;38,31;50,83;27,7;0;127,72;3,36;11,95;315,09;2,49
26/12/20;"CA42";"Fuente Alamo";"Balsapintada";6,97;13,44;1,88;40,5;65,48;21,4;0;124,61;2,5;8,03;298,35;2,18
26/12/20;"CA52";"Cartagena";"La Aljorra";7,48;12,58;3,99;41,77;62,03;28,62;0;122,32;3,21;8,27;303,72;2,38
26/12/20;"CA73";"Cartagena";"Los Belones";7,74;12,71;5,05;38,36;56,85;21,79;0;124,95;2,1;8,21;306,8;2,01
26/12/20;"CA91";"Fuente Alamo";"Campillo Abajo";6,41;12,52;0,9;38,1;66,4;17,08;0;134,39;0,82;4,74;251,1;0,99
26/12/20;"CI22";"Blanca";"Estación de Blanca";6,64;11,14;3,09;34,64;45,54;23,55;0;131,62;1,85;8,11;322,5;1,7
26/12/20;"CI32";"Ulea";"Estación Ulea";5,42;11,61;1,33;44,01;61,37;26,74;0;128,33;2,95;10,18;309,97;2,16
26/12/20;"CI42";"Cieza";"La Carrichosa";4;10,97;-2,04;52,29;76,68;28,86;0;128,82;0,79;4,57;301,76;0,82
26/12/20;"CI52";"Calasparra";"Rotas";3,72;10,96;-1,98;51,12;78,41;26,79;0;128,6;1,24;6,23;350,98;1,12
26/12/20;"CI71";"Calasparra";"Llano de las olivericas";4,76;10,81;0,31;48,38;66,58;29,92;0;111,85;1,21;5,88;299,37;1,15
26/12/20;"CR12";"Caravaca";"Barranda";0,17;5,94;-4;46,6;70,7;28,67;0;121,9;1,8;6,12;263,27;1,2
26/12/20;"CR32";"Cehegin";"El Chaparral";0,23;9,34;-5,69;63,4;85,7;29,73;0;128,6;0,95;6,76;265,85;0,88
26/12/20;"CR42";"Moratalla";"Venta Ulea";3,84;9,46;-0,99;51,05;73,3;35,37;0;130,14;2,42;7,36;303,12;1,51
26/12/20;"CR52";"Cehegin";"La Torrecica";2,61;9,05;-2,06;50,97;67,54;30,05;0;119,59;0,73;5,39;147,49;0,78
26/12/20;"CR61";"Moratalla";"Casas del Rey";0,22;5,69;-2,77;41,25;53,26;27,62;0;136,59;1,52;9,31;324,91;1,15
26/12/20;"JU12";"Jumilla";"Cañada del Judio";3,27;9,61;-0,94;49,59;67,91;29,58;0;122,55;1,63;7,84;351,84;1,3
26/12/20;"JU42";"Yecla";"Las Moratillas";1,09;7,81;-3,58;62,93;85,8;35,46;0;126,44;1,52;5,67;307,97;1,01
26/12/20;"JU52";"Yecla";"Pinillos";1,99;8,54;-2,75;51,24;72,23;27,53;0;119,1;1,3;8,23;301,59;1,07
26/12/20;"JU62";"Jumilla";"Miraflores";1,73;8,05;-2,85;57,09;77,8;35,6;0;125,34;1,09;5,35;338,49;0,87
26/12/20;"JU71";"Jumilla";"Las Encebras";3,47;9,4;-2,37;47,96;76,76;28,18;0;126,04;2,79;8,38;347,13;1,71
26/12/20;"JU81";"Jumilla";"Roman";3,07;10,2;-2,07;47,45;70,6;24,52;0;123,46;0,66;5,76;310,71;0,75
26/12/20;"LO11";"Lorca";"Purias";5,31;12,26;-0,21;45,07;76,1;24,72;0;113,83;1,71;6,48;48,7;1,56
26/12/20;"LO21";"Lorca";"Pozohiguera";5,55;11,67;1,28;43,6;69,92;23,36;0;115,57;2,88;7,92;45,26;2,17
26/12/20;"LO31";"Aguilas";"La Pilica";9,04;13,1;4,83;37,25;65,55;22,17;0;114,68;2,85;9,83;338,85;2,34
26/12/20;"LO41";"Lorca";"La Paca";2,04;8,94;-3,29;47,39;74;28,2;0;119,03;1,57;6,06;12,08;1,25
26/12/20;"LO51";"Aguilas";"Tebar";6,63;11,76;3,95;36,78;60,44;22,54;0;130,67;3,23;11,94;31,61;2,46
26/12/20;"LO61";"Puerto Lumbreras";"El Esparragal";6,05;12,24;-1,15;32,78;70;14,18;0;132,87;2,27;8,64;316,71;1,98
26/12/20;"ML12";"Mula";"Yechar";5,8;11,9;-1,3;38,2;71,4;23,4;0;;1,92;5,9;;1,59
26/12/20;"ML21";"Mula";"Mula";5,43;10,58;0,86;38,36;56,46;25,14;0;136,36;2,65;8,61;283,6;1,98
26/12/20;"MO12";"Torres de Cotillas";"Pilica";7,03;11,67;3,3;38,64;53,13;28,19;0;132,72;2,32;9,17;302,06;1,91
26/12/20;"MO22";"Molina Segura";"Campotejar";6,25;11,39;2,77;37,4;53,15;23,16;0;126,08;3,76;10,8;322,46;2,67
26/12/20;"MO31";"Molina Segura";"El Llano";6,53;12,7;-1,57;40,14;76,13;22,72;0;127,22;1,59;8,33;325,11;1,44
26/12/20;"MO41";"Abanilla";"La Jaira";6,18;12,76;2,28;36,07;49,86;18,85;0;119,81;1,17;6,27;299,07;1,36
26/12/20;"MO51";"Fortuna";"Charco Taray";6,57;12,16;3,48;40,22;50,4;26,58;0;115;1,77;6,34;294,99;1,72
26/12/20;"MO62";"Ojós";"Loma del Aire";7,23;10,92;3,96;37,14;51,28;27,53;0,6;129,24;3,09;13,31;307,25;2,27
26/12/20;"MU21";"Beniel";"Los Alamos";6,28;13,27;0,25;48,74;75,7;27,68;0;128,65;1,21;4,95;245,46;1,21
26/12/20;"MU31";"Murcia";"La Vereda";6,33;12,18;1,82;43,52;66,03;27,53;0;112,92;1,33;6,02;254,7;1,33
26/12/20;"MU52";"Murcia";"Cabezo Plata";7,35;12,79;4,43;36,51;45,45;24,13;0;129,72;2,48;7,25;254,53;2,27
26/12/20;"MU62";"Murcia";"La Alberca";6,99;13,39;1,81;34,98;55,73;21,63;0;124,67;0,77;5,55;229,6;0,98
26/12/20;"TP22";"San Javier";"Santiago de la Ribera";6,89;14,11;0,61;41,36;74,05;17,47;0;124,68;1,44;6,17;303,7;1,55
26/12/20;"TP42";"Torre Pacheco";"Torre Blanca";7,01;13,39;1,18;43,32;68,5;24,55;0;127,38;2,86;10,98;304,06;2,25
26/12/20;"TP52";"San Javier";"El Mirador";6,51;12,66;1,57;36,88;55,68;20,89;0;132,57;2,21;7,51;317,15;2,01
26/12/20;"TP73";"Torre Pacheco";"Los Infiernos";6,61;12,31;1,8;37,08;58,4;20,04;0;134,86;4,2;12,94;311,55;2,92
26/12/20;"TP91";"Torre Pacheco";"Torre Pacheco";6,83;12,97;2,33;45,61;70,58;27,26;0,2;126,97;1,86;8,72;321,24;1,66
27/12/20;"AL31";"Totana";"Lebor";6,44;14,77;-1,07;47,09;68,92;21,92;0;110,33;2,27;5,01;246,22;2,15
27/12/20;"AL41";"Alhama";"La Calavera";5,83;13,73;-4,6;47,17;74,29;20,01;0;127,82;2,19;7,27;211,25;1,94
27/12/20;"AL52";"Librilla";"Los Palomos";7,32;15,01;-2,34;47,56;78,3;24,87;0;127,52;2,47;9,17;242,73;2,08
27/12/20;"AL62";"Mazarrón";"Cañada Gallego";6,4;13,4;-0,14;55,51;75;30,77;0;132,19;1,27;6,47;304,18;1,26
27/12/20;"AL91";"Mazarrón";"Leiva";5,8;13,84;-1,55;55,02;71,15;30,49;0;128,78;1,34;6,23;252,31;1,35
27/12/20;"CA12";"Cartagena";"La Palma";9,16;14;2;54,07;70,32;37,59;0;126,24;2;7,35;239,25;1,6
27/12/20;"CA21";"Murcia";"Corvera";8,02;13,25;1,97;45,99;65,95;28,63;0;126,54;1,9;6,44;243,86;1,67
27/12/20;"CA42";"Fuente Alamo";"Balsapintada";7,09;13,76;-0,52;59,06;80,6;37,4;0;122,81;1,55;5,49;238,63;1,33
27/12/20;"CA52";"Cartagena";"La Aljorra";8,74;13,75;1,35;60,07;78,6;44,15;0;120,26;2,81;7,14;229,02;1,75
27/12/20;"CA73";"Cartagena";"Los Belones";10,68;13,47;6,65;63,13;78,75;50,86;0;122,75;1,91;7,88;226,91;1,35
27/12/20;"CA91";"Fuente Alamo";"Campillo Abajo";6,45;13,55;-0,83;55,87;73,55;30,21;0;132,39;0,76;4,57;243,54;0,91
27/12/20;"CI22";"Blanca";"Estación de Blanca";7,93;14,21;1,41;35,71;57,3;19,88;0;129,7;1,39;4,96;292,68;1,49
27/12/20;"CI32";"Ulea";"Estación Ulea";5,63;14,14;-0,52;48,67;71,3;22,68;0;126,87;2,41;6,99;306,88;2,12
27/12/20;"CI42";"Cieza";"La Carrichosa";3,32;14,21;-4,64;60,26;91,43;22,93;0;127,19;0,42;2,35;261,29;0,63
27/12/20;"CI52";"Calasparra";"Rotas";2,83;14,39;-4,68;60,65;85,57;17,64;0;133,86;0,36;3,7;345,91;0,57
